Nombre del Café,Descripción,Tipo de Producto,Tags,Vendor,Handle,Variante,Precio,SKU
Blackdrop - Café en cápsulas Ignite,"<p>Cápsula de café compatible con cafeteras nespresso, café de tueste alto con intensas notas amargas a chocolate bitter pasando por un dejo a tabaco y un final a pimienta que complementa un experiencia de sabores propia de un café de gran carácter.</p><p>Características: Blend de Brasil Alta mogiana, lavado &amp; India Kerala, natural, robusta</p><script src=""chrome-extension://lopnbnfpjmgpbppclhclehhgafnifija/aiscripts/script-main.js""></script>",Café en Cápsula,"Brasil, Café, Capsula, Con Cafeína, Origen, Origen: Brasil, Perfil de sabor: Acaramelado y/o achocolatado, Todo café, Todos, Tueste: Intenso",Blackdrop Coffee,cafe-en-capsulas-ignite,Default Title,8990,MCMK00001
Blackdrop - Café en cápsulas Neo descafeinado,"<p>Cápsula de café compatible nespresso de tueste medio. Neodecaf es un descafeinado real, real en sabor y en su esencia, con un intenso sabor a café tostado puede sentir en el primer sobro un marcada notas a tabaco, pasando por sutiles toques de canela para finalmente sentir una envolvente nota achocolatada y coronar este gran café.</p><p>Este café descafeinado es procesado naturalmente con un aditivo de la caña de azúcar para extraer la cafeína.</p><p>Características: Origen: Colombia, Huila. Descafeinado naturalmente con caña de azucar.</p><script src=""chrome-extension://lopnbnfpjmgpbppclhclehhgafnifija/aiscripts/script-main.js""></script>",Café en Cápsula,"Cafe, Capsula, Colombia, Descafeinado, Origen, Origen: Colombia, Perfil de sabor: Acaramelado y/o achocolatado, Todo café, Todos, Tueste Medio",Blackdrop Coffee,cafe-en-capsulas-neo-descafeinado,Default Title,8990,MCMK00008
Blackdrop - Café en cápsulas Terra lungo,"<p>Cápsula de café compatible nespresso de tueste medio alto. Su nombre hace referencia al terroir de quienes lo componen, un café equilibrado en acidez, dulzor y amargor. De inicio podras sentir una nota a te negro, pasando por toques a caramelo y un cuerpo intenso que se complementa de leves notas citricas finales. </p><p>Características: Blend de India, kerala &amp; Brasil, cerrado mineiro &amp; Etiopia, sidama</p><script src=""chrome-extension://lopnbnfpjmgpbppclhclehhgafnifija/aiscripts/script-main.js""></script>",Café en Cápsula,"Acidez: Media, Blend, Cafe, Capsula, Con Cafeína, Origen, Perfil de sabor: Acaramelado y/o achocolatado, Perfil de sabor: Frutal y/o floral, Todo café, Todos, Tueste Medio, Tueste: Intenso",Blackdrop Coffee,cafe-en-capsulas-terra-lungo,Default Title,8990,MCMK00004
Blackdrop - Café Neo decaf,"<p>Neodecaf se descafeína de forma natural utilizando caña de azúcar en un innovador proceso. Este café descafeinado ofrece una experiencia limpia y auténtica, con un sabor a café puro y notas de chocolate, toques sutiles a tabaco y canela. Perfecto para disfrutar en cualquier momento del día, sin importar la hora, permitiéndote deleitarte con el placer del café sin restricciones.</p><p>Características: Colombia, Huila. Descafeinado naturalmente con caña de azúcar.</p><script src=""chrome-extension://lopnbnfpjmgpbppclhclehhgafnifija/aiscripts/script-main.js""></script>",Café,"Cafe, Café en Grano, Café Molido, Colombia, Descafeinado, Origen, Origen: Colombia, Perfil de sabor: Acaramelado y/o achocolatado, Todo café, Todos",Blackdrop Coffee,cafe-neo-decaf,Grano / 227,11990,MCMK00028
Blackdrop - Café Neo decaf,"<p>Neodecaf se descafeína de forma natural utilizando caña de azúcar en un innovador proceso. Este café descafeinado ofrece una experiencia limpia y auténtica, con un sabor a café puro y notas de chocolate, toques sutiles a tabaco y canela. Perfecto para disfrutar en cualquier momento del día, sin importar la hora, permitiéndote deleitarte con el placer del café sin restricciones.</p><p>Características: Colombia, Huila. Descafeinado naturalmente con caña de azúcar.</p><script src=""chrome-extension://lopnbnfpjmgpbppclhclehhgafnifija/aiscripts/script-main.js""></script>",Café,"Cafe, Café en Grano, Café Molido, Colombia, Descafeinado, Origen, Origen: Colombia, Perfil de sabor: Acaramelado y/o achocolatado, Todo café, Todos",Blackdrop Coffee,cafe-neo-decaf,Molido / 227,11990,MCMK00029
Blackdrop - Cafetera Moka Italiana blackdrop 6 tazas,<p>Exclusiva cafetera moka italiana Blackdrop para 6 tazas. Moderno diseño color metal y cobre.</p>,Cafeteras,"Accesorios, Cafeteras, Todo Accesorios, Todos",Blackdrop Coffee,cafetera-moka-italiana-blackdrop-6-tazas,Bronce,29990,MCMK00063
Blackdrop - Cafetera V60 Plastica,"<p>Dripper V60 plastico medida 02 para la preparacion de café filtrado. </p>
<p><span>Este versátil método, gracias a su filtro, te permite disfrutar de una taza muy limpia.</span></p>
<p>*No incluye filtros</p>
<p> </p>",Filtros,"Accesorios, Filtros, Todo Accesorios, Todos",Blackdrop Coffee,blackdrop-dripper-ceramica-copia,Default Title,6990,MCMK00066
Blackdrop - Caja 25 cápsulas Experiences,"<p>Experiences es una caja de regalos compuesta por 25 cápsulas donde podras disfrutar distintos orígenes, intensidades y notas del café.</p><p>5 cápsulas de blend Balance - Intensidad 8<br>5 cápsulas de blend Ignite - Intensidad 13<br>5 cápsulas de blend Blackbird - Intensidad 12<br>5 cápsulas de blend Connections - Intensidad 7<br>5 cápsulas origen Colombia - Intensidad 7</p><script src=""chrome-extension://lopnbnfpjmgpbppclhclehhgafnifija/aiscripts/script-main.js""></script>",Café en Cápsula,"Cafe, Capsula, Con Cafeína, Origen, Todo café, Todos",Blackdrop Coffee,caja-25-capsulas-experiences,Default Title,19990,MCMK00015
Blackdrop - Drip coffee Black diamond,"<p>El drip coffee es un innovador y práctico sistema para preparar café a partir de granos molidos en cualquier lugar, solo necesitas agua.</p><p>Nuestra variedad Black Diamond te permite extraer una taza de gran carácter, con intensas notas tostadas a chocolate amargo, pimienta y frutos secos, con una acidez baja y un gran cuerpo. Si prefieres los cafés de tueste alto, aquí tienes un desafío y un nuevo método que te sorprenderá.</p><p>Cada sachet contiene 10 gramos de café molido.</p><p>Características: Blend de Brasil Cerrado mineiro, Natural &amp; India Kerala, Natural, robusta</p><script src=""chrome-extension://lopnbnfpjmgpbppclhclehhgafnifija/aiscripts/script-main.js""></script>",Drip,"Acidez: Baja, Blend, Cafe, Con Cafeína, Drip, Origen, Perfil de sabor: Acaramelado y/o achocolatado, Todo café, Todos, Tueste: Intenso",Blackdrop Coffee,drip-coffee-black-diamond,Default Title,6990,MCMK00009
Blackdrop - Drip coffee Brasil,"<p><strong>Drip coffee, café de grano listo para servir.</strong></p>
<p>El<span> </span><strong>drip coffee</strong><span> </span>es un innovador y práctico sistema para preparar café de grano molido en cualquier lugar, solo necesitas agua para preparar tu café de grano fresco.</p>
<p>Este café Single Origin Brasil, de tueste medio/alto, presenta un perfil achocolatado propio de los cafés de Brasil, junto con una acidez baja y un final dulce. Disfrutalo solo o mezclalo con leche.</p>
<p>Cada caja contiene 5<span> </span><strong>drip coffee</strong><span> </span>con 10 gramos de café molido cada uno.</p>
<p>Vive la experencia del<span> </span><strong>Drip coffee</strong>.</p>
<p> </p>",Drip,"Brasil, Cafe, Con Cafeína, Drip, Origen, Origen: Brasil, Perfil de sabor: Acaramelado y/o achocolatado, Todo café, Todos, Tueste Medio",Blackdrop Coffee,blackdrop-drip-coffee-black-diamond-copia,Default Title,6990,MCMK00071
Blackdrop - Drip coffee Colombia,"<p>El drip coffee es un innovador y práctico sistema para preparar café a partir de granos molidos en cualquier lugar, solo necesitas agua.</p><p>Esta variedad de origen 100% Colombia, de tueste medio, te brindará el placer de disfrutar un auténtico café colombiano, con notas afrutadas, toques achocolatados, acidez media y un cuerpo ligero.</p><p>Una experiencia única que puedes llevar contigo a donde vayas. Recuerda que solo necesitas agua para utilizar tu drip coffee.</p><p>Cada sachet contiene 10 gramos de café molido.</p><p>Características: Origen: Colombia, Huila; Altitud: 1,600 metros sobre el nivel del mar; Notas de sabor: Notas a panela, caramelo, afrutado y cuerpo redondo.; Acidez: Media y bien balanceada; Cuerpo: Jugoso; Proceso: Lavado</p><script src=""chrome-extension://lopnbnfpjmgpbppclhclehhgafnifija/aiscripts/script-main.js""></script>",Drip,"Acidez: Media, Cafe, Colombia, Con Cafeína, Drip, Origen, Origen: Colombia, Perfil de sabor: Acaramelado y/o achocolatado, Perfil de sabor: Frutal y/o floral, Todo café, Todos, Tueste Medio",Blackdrop Coffee,drip-coffee-colombia,Default Title,6990,MCMK00012
Blackdrop - Drip coffee Etiopía,"<p>El drip coffee es un innovador y práctico sistema para preparar café a partir de granos en cualquier lugar, solo necesitas agua.</p><p>Esta variedad de origen de Etiopía, con tueste medio, logra un café balanceado entre acidez, dulzor y amargor. Sus notas frutales, junto con toques florales y una acidez media, permiten disfrutar de un café con un sabor fresco y novedoso. Anímate a prepararlo en drip, recuerda que solo necesitas agua.</p><p>Cada sachet contiene 10 gramos de café molido.</p><p>Características: Origen: Etiopia, Guji ; Altitud: 1,500 - 1,200 metros sobre el nivel del mar; Notas de sabor: Notas a cereza, ciruela roja, arandano y cuerpo medio.; Acidez: Media y bien balanceada; Cuerpo: Medio ; Proceso: Natural</p><script src=""chrome-extension://lopnbnfpjmgpbppclhclehhgafnifija/aiscripts/script-main.js""></script><script src=""chrome-extension://lopnbnfpjmgpbppclhclehhgafnifija/aiscripts/script-main.js""></script>",Drip,"Acidez: Media, Cafe, Con Cafeína, Drip, Etiopía, Origen, Origen: Etiopía, Perfil de sabor: Frutal y/o floral, Todo café, Todos, Tueste Medio",Blackdrop Coffee,drip-coffee-etiopia,Default Title,6990,MCMK00013
Blackdrop - Drip coffee Gold city,"<p>El drip coffee es un innovador y practico sistema para preparar café de grano molido donde quiera que estés, solo necesitas agua.</p><p>Nuestra variedad Gold City es un blend de tueste medio que busca hacer brillar sus notas florales, cítricas marcadas por un cuerpo sutil y un retrogusto agradable, prepararlo en este practico método y llévalo donde quieras.</p><p>Cada sachet contiene 10 gramos de café molido.</p><p>Características: Blend de Colombia Huila, Lavado &amp; Etiopia Sidama, Lavado</p><script src=""chrome-extension://lopnbnfpjmgpbppclhclehhgafnifija/aiscripts/script-main.js""></script>",Drip,"Blend, Cafe, Con Cafeína, Drip, Origen, Perfil de sabor: Frutal y/o floral, Todo café, Todos, Tueste Medio",Blackdrop Coffee,drip-coffee-gold-city,Default Title,6990,MCMK00011
Blackdrop - Drip coffee Siena,"<p>El drip coffee es un innovador y práctico sistema para preparar café de grano molido dondequiera que estés, solo necesitas agua.</p><p>Siena es un blend con un sabor achocolatado, con notas de caramelo y uvas deshidratadas, y una acidez equilibrada.</p><p>Cada sachet contiene 10 gramos de café molido.</p><p>¡Prepáralo y disfrútalo!</p><p>Características: Blend de Brasil Cerrado mineiro, Natural &amp; Honduras Copan, Lavado</p><script src=""chrome-extension://lopnbnfpjmgpbppclhclehhgafnifija/aiscripts/script-main.js""></script>",Drip,"Blend, Cafe, Con Cafeína, Drip, Origen, Perfil de sabor: Acaramelado y/o achocolatado, Todo café, Todos",Blackdrop Coffee,drip-coffee-siena,Default Title,6990,MCMK00010
Blackdrop - Dripper Cerámica,"<p>Dripper V60 de ceramica blanco medida 02.</p><p>Moderno diseño en cerámica para una mejor conducción de la temperatura en tu preparación de café filtrado.</p><script src=""chrome-extension://lopnbnfpjmgpbppclhclehhgafnifija/aiscripts/script-main.js""></script>",Filtros,"Accesorios, Filtros, Todo Accesorios, Todos",Blackdrop Coffee,dripper-ceramica,Blanco,15990,MCMK00066
Blackdrop - Dripper Cerámica,"<p>Dripper V60 de ceramica blanco medida 02.</p><p>Moderno diseño en cerámica para una mejor conducción de la temperatura en tu preparación de café filtrado.</p><script src=""chrome-extension://lopnbnfpjmgpbppclhclehhgafnifija/aiscripts/script-main.js""></script>",Filtros,"Accesorios, Filtros, Todo Accesorios, Todos",Blackdrop Coffee,dripper-ceramica,Verde,15990,MCMK00067
Blackdrop - Dripper Cerámica Origami,"<p>El Origami Dripper es uno de los métodos de preparación de café más populares y recientes, fabricado en Japón con porcelana Mino, y tiene la capacidad de preparar hasta 4 tazas de café. Su nombre está inspirado en el arte del origami, el cual consiste en el doblado de papel, reflejando así su diseño que emula las elegantes y coloridas creaciones de este arte.</p><p>Este dripper es ampliamente utilizado en campeonatos mundiales de barismo y se ha convertido en una moda entre los amantes del café. El Origami se caracteriza por su forma, que facilita una rápida extracción del café con un mayor flujo de oxígeno durante la preparación, lo que permite crear recetas versátiles.</p><p>Toda una experencia.</p><script src=""chrome-extension://lopnbnfpjmgpbppclhclehhgafnifija/aiscripts/script-main.js""></script>",Filtros,"Accesorios, Filtros, Todo Accesorios, Todos",Blackdrop Coffee,dripper-ceramica-origami,Blanco,15990,MCMK00064
Blackdrop - Dripper Cerámica Origami,"<p>El Origami Dripper es uno de los métodos de preparación de café más populares y recientes, fabricado en Japón con porcelana Mino, y tiene la capacidad de preparar hasta 4 tazas de café. Su nombre está inspirado en el arte del origami, el cual consiste en el doblado de papel, reflejando así su diseño que emula las elegantes y coloridas creaciones de este arte.</p><p>Este dripper es ampliamente utilizado en campeonatos mundiales de barismo y se ha convertido en una moda entre los amantes del café. El Origami se caracteriza por su forma, que facilita una rápida extracción del café con un mayor flujo de oxígeno durante la preparación, lo que permite crear recetas versátiles.</p><p>Toda una experencia.</p><script src=""chrome-extension://lopnbnfpjmgpbppclhclehhgafnifija/aiscripts/script-main.js""></script>",Filtros,"Accesorios, Filtros, Todo Accesorios, Todos",Blackdrop Coffee,dripper-ceramica-origami,Verde,15990,MCMK00065
Blackdrop - Molinillo de café manual,"<p>Molinillo manual de café acero inoxidable negro.</p><p>Obtén desde una molienda gruesa a una molienda fina tipo espresso en solo segundos.</p><script src=""chrome-extension://lopnbnfpjmgpbppclhclehhgafnifija/aiscripts/script-main.js""></script>",Molinos,"Accesorios, Molinos, Todo Accesorios, Todos",Blackdrop Coffee,molinillo-de-cafe-manual,Negro,54990,MCMK00060
Blackdrop - Molinillo de café manual,"<p>Molinillo manual de café acero inoxidable negro.</p><p>Obtén desde una molienda gruesa a una molienda fina tipo espresso en solo segundos.</p><script src=""chrome-extension://lopnbnfpjmgpbppclhclehhgafnifija/aiscripts/script-main.js""></script>",Molinos,"Accesorios, Molinos, Todo Accesorios, Todos",Blackdrop Coffee,molinillo-de-cafe-manual,Gris,54990,MCMK00061
Blackdrop - Pack 10 Drip Coffee Latte Mix,"<p><strong>Latte Mix</strong><span> </span>es un pack de 10 drip coffee que incluye 2 variedades de cafés especiales y perfectos para combinar con leche: Black Diamond y Siena.</p>
<p>El drip coffee es un entretenido e innovador método para preparar café, donde solo necesitas agua. Cada saquito trae 10 gramos de café tostado y molido para que lo prepares donde quiera que vayas.</p>
<p><strong>Contenido:</strong><br>3 Drip coffee blend Black Diamond<br>3 Drip coffee blend Siena<br>4 Drip coffee origen Brasil</p>",Drip,"Cafe, Con Cafeína, Drip, Origen, Todo café, Todos, Tueste: Intenso",Blackdrop Coffee,blackdrop-pack-10-drip-coffee-magic-journey-copia,Default Title,12990,MCMK00069
Blackdrop - Pack 10 Drip Coffee Magic Journey,"<p><strong>Magic Journey</strong><span> </span>es nuestro pack de regalo navideño diseñado con un toque innovador para darle un sabor único y especial a la Navidad, capaz de encantar a todo amante del café.</p>
<p>Un regalo práctico y encantador, perfecto para disfrutar y preparar en cualquier lugar. ¡Haz de estas fiestas una experiencia mágica!</p>
<p><strong>Contiene 10 Drip coffee:</strong><br>2 drip coffee blend Black Diamond<br>2 drip coffee blend Siena<br>2 drip coffee origen Etiopía<br>2 drip coffee origen Brasil<br>2 drip coffee origen Colombia</p>",Drip,"Cafe, Con Cafeína, Drip, Origen, Todo café, Todos, Tueste: Intenso",Blackdrop Coffee,blackdrop-pack-10-drip-coffee-tueste-intenso-copia,Default Title,12990,MCMK00068
